% Feature correlation 

@relation 'Feature correlation'

@attribute 'First feature id' numeric
@attribute 'First feature dimension' numeric
@attribute 'Second feature id' numeric
@attribute 'Second feature dimension' numeric
@attribute 'Correlation coefficient' numeric

@data
1,3,206,4,0.096432
1,3,206,5,0.097827
1,3,206,6,0.099668
1,3,206,7,0.10305
1,3,206,8,0.091038
1,3,206,9,0.088741
1,3,206,10,0.087493
1,3,206,11,0.088685
1,3,206,12,0.089205
1,3,207,1,0.053136
1,3,209,1,0.057749
1,3,209,2,0.056168
1,3,209,3,0.056094
1,3,209,4,0.061819
1,3,209,5,0.056173
1,3,209,6,0.055709
1,3,209,7,0.058674
1,3,209,8,0.056654
1,3,209,9,0.066648
1,3,209,10,0.057143
1,3,209,11,0.05626
1,3,209,12,0.05794
1,3,210,1,0.055234
1,3,210,2,0.060137
1,3,210,3,0.054456
1,3,210,4,0.061641
1,3,210,5,0.056828
1,3,210,6,0.052686
1,3,210,7,0.057509
1,3,210,8,0.055939
1,3,210,9,0.061391
1,3,210,10,0.055771
1,3,210,11,0.054848
1,3,210,12,0.055068
1,3,211,1,0.11567
1,3,211,2,0.10435
1,3,211,3,0.067177
1,3,212,1,0.15911
1,3,212,2,0.22759
1,3,212,3,0.075549
1,3,213,1,0.16201
1,3,213,2,0.24326
1,3,213,3,0.10259
1,3,214,1,0.15862
1,3,214,2,0.19771
1,3,214,3,0.10267
1,3,215,1,0.14142
1,3,215,2,0.14144
1,3,215,3,0.069728
1,3,216,1,0.068682
1,3,216,2,0.066186
1,3,216,3,0.051728
1,3,216,4,0.062621
1,3,216,5,0.048977
1,3,216,6,0.054935
1,3,217,1,0.057641
1,3,218,1,0.078319
1,3,218,2,0.079949
1,3,218,3,0.078112
1,3,218,4,0.082263
1,3,218,5,0.083111
1,3,218,6,0.077078
1,3,218,7,0.081677
1,3,218,8,0.079153
1,3,218,9,0.083275
1,3,218,10,0.087096
1,3,218,11,0.086351
1,3,218,12,0.079109
1,3,401,1,0.058415
1,3,402,1,0.077592
1,3,405,1,0.03429
1,3,406,1,0.019943
1,3,407,1,0.13119
1,3,410,1,0.087568
1,3,410,2,0.10856
1,3,410,3,0.10883
1,3,410,4,0.11068
1,3,410,5,0.091061
1,3,410,6,0.10744
1,3,410,7,0.11985
1,3,418,1,0.090726
1,3,420,1,0.13113
1,3,421,1,NaN
1,3,422,1,0.093809
1,3,425,1,0.062313
1,3,427,1,0.091729
1,3,427,2,0.073965
1,3,427,3,0.067121
1,3,427,4,0.065048
1,3,427,5,0.072414
1,4,1,5,0.2738
1,4,1,6,0.13485
1,4,1,7,0.11912
1,4,1,8,0.11569
1,4,1,9,0.11043
1,4,1,10,NaN
1,4,2,1,0.067779
1,4,2,2,0.061196
1,4,3,1,0.14651
1,4,3,2,0.12805
1,4,4,1,0.12955
1,4,6,1,0.069586
1,4,7,1,0.10748
1,4,10,1,0.11351
1,4,10,2,0.16506
1,4,14,1,0.20702
1,4,15,1,0.09023
1,4,16,1,0.22229
1,4,17,1,0.1878
1,4,18,1,0.1536
1,4,19,1,0.058998
1,4,19,2,0.12104
1,4,19,3,0.14139
1,4,19,4,0.13471
1,4,20,1,0.068861
1,4,20,2,0.13909
1,4,20,3,0.15879
1,4,20,4,0.15602
1,4,21,1,0.16924
1,4,22,1,0.092008
1,4,23,1,0.23053
1,4,24,1,0.11451
1,4,25,1,0.19162
1,4,25,2,0.20058
1,4,25,3,0.1335
1,4,25,4,0.14493
1,4,28,1,0.084399
1,4,28,2,0.23928
1,4,28,3,0.20701
1,4,28,4,0.25033
1,4,28,5,0.12289
1,4,28,6,0.09529
1,4,28,7,0.077242
1,4,28,8,0.074539
1,4,28,9,0.072693
1,4,28,10,0.081646
1,4,28,11,0.060976
1,4,28,12,0.064159
1,4,28,13,0.056645
1,4,29,1,0.13392
1,4,30,1,0.1345
1,4,31,1,0.10241
1,4,32,1,0.15843
1,4,33,1,0.18729
1,4,38,1,0.21103
1,4,38,2,0.21354
1,4,38,3,0.21356
1,4,38,4,0.31641
1,4,38,5,0.14784
1,4,38,6,0.14718
1,4,38,7,0.097134
1,4,38,8,0.12431
1,4,38,9,0.079055
1,4,38,10,0.084942
1,4,38,11,0.076058
1,4,38,12,0.088135
1,4,38,13,0.071625
1,4,38,14,0.072428
1,4,38,15,0.06438
1,4,38,16,0.066523
1,4,38,17,0.064463
1,4,38,18,0.059776
1,4,38,19,0.061914
1,4,38,20,0.060515
1,4,39,1,0.24671
1,4,39,2,0.19928
1,4,39,3,0.25529
1,4,39,4,0.12607
1,4,39,5,0.10212
1,4,39,6,0.084149
1,4,39,7,0.10102
1,4,39,8,0.077238
1,4,39,9,0.070881
1,4,39,10,0.065001
1,4,39,11,0.062038
1,4,39,12,0.059588
1,4,39,13,0.059019
1,4,40,1,0.12238
1,4,40,2,0.10134
1,4,40,3,0.087287
1,4,40,4,0.085922
1,4,40,5,0.084838
1,4,40,6,0.098919
1,4,40,7,0.11154
1,4,40,8,0.13103
1,4,40,9,0.1293
1,4,40,10,0.12513
1,4,40,11,0.12648
1,4,40,12,0.11307
1,4,40,13,0.12529
1,4,40,14,0.15008
1,4,40,15,0.17439
1,4,40,16,0.18795
1,4,40,17,0.19592
1,4,40,18,0.1976
1,4,40,19,0.18163
1,4,40,20,0.1641
1,4,40,21,0.15216
1,4,40,22,0.15899
1,4,40,23,0.19139
1,4,41,1,0.10859
1,4,41,2,0.11116
1,4,41,3,0.11159
1,4,41,4,0.10328
1,4,41,5,0.10221
1,4,41,6,0.10536
1,4,41,7,0.10768
1,4,41,8,0.10047
1,4,42,1,0.092003
1,4,42,2,0.099316
1,4,42,3,0.10788
1,4,42,4,0.11545
1,4,42,5,0.10367
1,4,42,6,0.079767
1,4,42,7,0.087824
1,4,42,8,0.098821
1,4,42,9,0.11019
1,4,42,10,0.10198
1,4,60,1,0.043239
1,4,60,2,0.048959
1,4,60,3,0.050599
1,4,60,4,0.049976
1,4,60,5,0.04939
1,4,60,6,0.065658
1,4,60,7,0.054264
1,4,60,8,0.069757
1,4,60,9,0.082811
1,4,60,10,0.082858
1,4,61,1,0.10661
1,4,61,2,0.095798
1,4,61,3,0.085195
1,4,61,4,0.10972
1,4,61,5,0.14372
1,4,61,6,0.12986
1,4,61,7,0.17736
1,4,61,8,0.20762
1,4,61,9,0.18236
1,4,61,10,0.15302
1,4,62,1,0.023207
1,4,62,2,0.023534
1,4,62,3,0.023569
1,4,62,4,0.027754
1,4,62,5,0.036882
1,4,62,6,0.06854
1,4,62,7,0.10778
1,4,62,8,0.13703
1,4,62,9,0.17989
1,4,62,10,0.17854
1,4,200,1,0.12875
1,4,201,1,0.10721
1,4,202,1,0.035858
1,4,202,2,0.080961
1,4,203,1,0.033275
1,4,204,1,0.11575
1,4,204,2,0.13081
1,4,204,3,0.14687
1,4,204,4,0.12145
1,4,204,5,0.13241
1,4,204,6,0.13041
1,4,204,7,0.16961
1,4,204,8,0.15336
1,4,204,9,0.13398
1,4,204,10,0.13395
1,4,204,11,0.12254
1,4,204,12,0.14317
1,4,204,13,0.097688
1,4,204,14,0.087815
1,4,204,15,0.13111
1,4,204,16,0.10442
1,4,204,17,0.088275
1,4,204,18,0.072843
1,4,204,19,0.18196
1,4,204,20,0.12797
1,4,204,21,0.1293
1,4,204,22,0.11371
1,4,204,23,0.087393
1,4,204,24,0.12281
1,4,205,1,0.11132
1,4,206,1,0.077854
1,4,206,2,0.079846
1,4,206,3,0.074214
1,4,206,4,0.072494
1,4,206,5,0.071026
1,4,206,6,0.072071
1,4,206,7,0.076489
1,4,206,8,0.075937
1,4,206,9,0.090523
1,4,206,10,0.087293
1,4,206,11,0.088348
1,4,206,12,0.083357
1,4,207,1,0.064377
1,4,209,1,0.046782
1,4,209,2,0.051424
1,4,209,3,0.050979
1,4,209,4,0.051377
1,4,209,5,0.050343
1,4,209,6,0.048921
1,4,209,7,0.054877
1,4,209,8,0.047304
1,4,209,9,0.062889
1,4,209,10,0.049853
1,4,209,11,0.049523
1,4,209,12,0.054188
1,4,210,1,0.049142
1,4,210,2,0.055333
1,4,210,3,0.048267
1,4,210,4,0.056016
1,4,210,5,0.0507
1,4,210,6,0.04937
1,4,210,7,0.053323
1,4,210,8,0.049744
1,4,210,9,0.053528
1,4,210,10,0.0529
1,4,210,11,0.0486
1,4,210,12,0.05114
1,4,211,1,0.11132
1,4,211,2,0.11854
1,4,211,3,0.059149
1,4,212,1,0.13299
1,4,212,2,0.17896
1,4,212,3,0.063426
1,4,213,1,0.13164
1,4,213,2,0.15818
1,4,213,3,0.072192
1,4,214,1,0.13067
1,4,214,2,0.10936
1,4,214,3,0.064139
1,4,215,1,0.12153
1,4,215,2,0.085513
1,4,215,3,0.04909
1,4,216,1,0.058723
1,4,216,2,0.057599
1,4,216,3,0.049242
1,4,216,4,0.058168
1,4,216,5,0.04608
1,4,216,6,0.049292
1,4,217,1,0.047577
1,4,218,1,0.07201
1,4,218,2,0.072575
1,4,218,3,0.073881
1,4,218,4,0.072169
1,4,218,5,0.070405
1,4,218,6,0.067747
1,4,218,7,0.070926
1,4,218,8,0.071106
1,4,218,9,0.071448
1,4,218,10,0.069397
1,4,218,11,0.069918
1,4,218,12,0.073262
1,4,401,1,0.057766
1,4,402,1,0.06672
1,4,405,1,0.033449
1,4,406,1,0.02086
1,4,407,1,0.11556
1,4,410,1,0.077439
1,4,410,2,0.088899
1,4,410,3,0.088595
1,4,410,4,0.086116
1,4,410,5,0.074522
1,4,410,6,0.093396
1,4,410,7,0.095995
1,4,418,1,0.079471
1,4,420,1,0.10726
1,4,421,1,NaN
1,4,422,1,0.079584
1,4,425,1,0.05486
1,4,427,1,0.07533
1,4,427,2,0.071388
1,4,427,3,0.060131
1,4,427,4,0.058189
1,4,427,5,0.060954
1,5,1,6,0.30795
1,5,1,7,0.14792
1,5,1,8,0.10591
1,5,1,9,0.11436
1,5,1,10,NaN
1,5,2,1,0.062788
1,5,2,2,0.057893
1,5,3,1,0.16573
1,5,3,2,0.12106
1,5,4,1,0.10733
1,5,6,1,0.059833
1,5,7,1,0.12347
1,5,10,1,0.12341
1,5,10,2,0.16661
1,5,14,1,0.19456
1,5,15,1,0.081934
1,5,16,1,0.19711
1,5,17,1,0.20151
1,5,18,1,0.16717
1,5,19,1,0.05584
1,5,19,2,0.10213
1,5,19,3,0.11917
1,5,19,4,0.14697
1,5,20,1,0.061798
1,5,20,2,0.1161
1,5,20,3,0.13423
1,5,20,4,0.15925
1,5,21,1,0.18516
1,5,22,1,0.07929
1,5,23,1,0.24568
1,5,24,1,0.098768
1,5,25,1,0.18594
1,5,25,2,0.19067
1,5,25,3,0.14718
1,5,25,4,0.11047
1,5,28,1,0.086276
1,5,28,2,0.21843
1,5,28,3,0.16555
1,5,28,4,0.26359
1,5,28,5,0.15615
1,5,28,6,0.093639
1,5,28,7,0.098694
1,5,28,8,0.073958
1,5,28,9,0.074512
1,5,28,10,0.064991
1,5,28,11,0.063232
1,5,28,12,0.060251
1,5,28,13,0.058131
1,5,29,1,0.11305
1,5,30,1,0.11632
1,5,31,1,0.092336
1,5,32,1,0.13622
1,5,33,1,0.17425
1,5,38,1,0.20374
1,5,38,2,0.17721
1,5,38,3,0.17836
1,5,38,4,0.27109
1,5,38,5,0.14551
1,5,38,6,0.16458
1,5,38,7,0.13241
1,5,38,8,0.10038
1,5,38,9,0.11442
1,5,38,10,0.09166
1,5,38,11,0.088494
1,5,38,12,0.068714
1,5,38,13,0.080263
1,5,38,14,0.067893
1,5,38,15,0.067691
1,5,38,16,0.063566
1,5,38,17,0.065277
1,5,38,18,0.056034
1,5,38,19,0.058867
1,5,38,20,0.057853
1,5,39,1,0.23235
1,5,39,2,0.17562
1,5,39,3,0.24196
1,5,39,4,0.15513
1,5,39,5,0.12476
1,5,39,6,0.10894
1,5,39,7,0.076874
1,5,39,8,0.076241
1,5,39,9,0.076441
1,5,39,10,0.064568
1,5,39,11,0.060952
1,5,39,12,0.060237
1,5,39,13,0.060806
1,5,40,1,0.092452
1,5,40,2,0.087441
1,5,40,3,0.079207
1,5,40,4,0.078376
1,5,40,5,0.073094
1,5,40,6,0.09234
1,5,40,7,0.098936
1,5,40,8,0.11591
1,5,40,9,0.12352
1,5,40,10,0.11783
1,5,40,11,0.11621
1,5,40,12,0.10789
1,5,40,13,0.14501
1,5,40,14,0.18084
1,5,40,15,0.20837
1,5,40,16,0.19841
1,5,40,17,0.17733
1,5,40,18,0.1585
1,5,40,19,0.14042
1,5,40,20,0.1425
1,5,40,21,0.16923
1,5,40,22,0.16332
1,5,40,23,0.11635
1,5,41,1,0.092245
1,5,41,2,0.093696
1,5,41,3,0.096465
1,5,41,4,0.090772
1,5,41,5,0.090714
1,5,41,6,0.092272
1,5,41,7,0.094082
1,5,41,8,0.090412
1,5,42,1,0.079566
1,5,42,2,0.083719
1,5,42,3,0.089987
1,5,42,4,0.096236
1,5,42,5,0.094847
1,5,42,6,0.070765
1,5,42,7,0.076355
1,5,42,8,0.083539
1,5,42,9,0.092849
1,5,42,10,0.092885
1,5,60,1,0.041264
1,5,60,2,0.040903
1,5,60,3,0.046035
1,5,60,4,0.048384
1,5,60,5,0.054237
1,5,60,6,0.083965
1,5,60,7,0.058541
1,5,60,8,0.063435
1,5,60,9,0.07956
1,5,60,10,0.077029
1,5,61,1,0.079639
1,5,61,2,0.081683
1,5,61,3,0.076117
1,5,61,4,0.10255
1,5,61,5,0.13644
1,5,61,6,0.12116
1,5,61,7,0.21726
1,5,61,8,0.18609
1,5,61,9,0.14025
1,5,61,10,0.18663
1,5,62,1,0.02098
1,5,62,2,0.022721
1,5,62,3,0.022215
1,5,62,4,0.028091
1,5,62,5,0.036247
1,5,62,6,0.071496
1,5,62,7,0.094434
1,5,62,8,0.11323
1,5,62,9,0.13983
1,5,62,10,0.14928
1,5,200,1,0.12219
1,5,201,1,0.097577
1,5,202,1,0.034788
1,5,202,2,0.078459
1,5,203,1,0.032573
1,5,204,1,0.10901
1,5,204,2,0.12919
1,5,204,3,0.15238
1,5,204,4,0.11291
1,5,204,5,0.12759
1,5,204,6,0.12109
1,5,204,7,0.13771
1,5,204,8,0.12291
1,5,204,9,0.10588
1,5,204,10,0.12039
1,5,204,11,0.11108
1,5,204,12,0.13325
1,5,204,13,0.075245
1,5,204,14,0.099897
1,5,204,15,0.16207
1,5,204,16,0.096818
1,5,204,17,0.099145
1,5,204,18,0.074841
1,5,204,19,0.14035
1,5,204,20,0.10533
1,5,204,21,0.12545
1,5,204,22,0.10926
1,5,204,23,0.077584
1,5,204,24,0.12624
1,5,205,1,0.096491
1,5,206,1,0.075617
1,5,206,2,0.073933
1,5,206,3,0.076743
1,5,206,4,0.079178
1,5,206,5,0.082652
1,5,206,6,0.084521
1,5,206,7,0.086309
1,5,206,8,0.07975
1,5,206,9,0.080248
1,5,206,10,0.075512
1,5,206,11,0.075171
1,5,206,12,0.076744
1,5,207,1,0.053452
1,5,209,1,0.04677
1,5,209,2,0.046821
1,5,209,3,0.048111
1,5,209,4,0.048511
1,5,209,5,0.047
1,5,209,6,0.048201
1,5,209,7,0.052451
1,5,209,8,0.047104
1,5,209,9,0.055554
1,5,209,10,0.047718
1,5,209,11,0.04728
1,5,209,12,0.047988
1,5,210,1,0.045008
1,5,210,2,0.0528
1,5,210,3,0.046958
1,5,210,4,0.054497
1,5,210,5,0.048243
1,5,210,6,0.045452
1,5,210,7,0.048164
1,5,210,8,0.048106
1,5,210,9,0.051111
1,5,210,10,0.051705
1,5,210,11,0.046364
1,5,210,12,0.047902
1,5,211,1,0.096491
1,5,211,2,0.083836
1,5,211,3,0.063249
1,5,212,1,0.11133
1,5,212,2,0.15689
1,5,212,3,0.068881
1,5,213,1,0.12006
1,5,213,2,0.10948
1,5,213,3,0.074091
1,5,214,1,0.12247
1,5,214,2,0.07801
1,5,214,3,0.059426
1,5,215,1,0.10851
1,5,215,2,0.067751
1,5,215,3,0.037817
1,5,216,1,0.056418
1,5,216,2,0.051029
1,5,216,3,0.047437
1,5,216,4,0.055372
1,5,216,5,0.044042
1,5,216,6,0.047835
1,5,217,1,0.044165
1,5,218,1,0.068645
1,5,218,2,0.065374
1,5,218,3,0.065017
1,5,218,4,0.06147
1,5,218,5,0.066898
1,5,218,6,0.063553
1,5,218,7,0.065729
1,5,218,8,0.062905
1,5,218,9,0.067572
1,5,218,10,0.06661
1,5,218,11,0.064411
1,5,218,12,0.061426
1,5,401,1,0.049311
1,5,402,1,0.06428
1,5,405,1,0.032438
1,5,406,1,0.020256
1,5,407,1,0.10221
1,5,410,1,0.070195
1,5,410,2,0.083423
1,5,410,3,0.092936
1,5,410,4,0.088361
1,5,410,5,0.068547
1,5,410,6,0.079081
1,5,410,7,0.098437
1,5,418,1,0.068525
1,5,420,1,0.095276
1,5,421,1,NaN
1,5,422,1,0.065737
1,5,425,1,0.048086
1,5,427,1,0.067055
1,5,427,2,0.059466
1,5,427,3,0.053921
1,5,427,4,0.052881
1,5,427,5,0.055257
1,6,1,7,0.33333
1,6,1,8,0.14314
1,6,1,9,0.1085
1,6,1,10,NaN
1,6,2,1,0.06351
1,6,2,2,0.057856
1,6,3,1,0.11445
1,6,3,2,0.10267
1,6,4,1,0.11385
1,6,6,1,0.06531
1,6,7,1,0.095573
1,6,10,1,0.10608
1,6,10,2,0.13144
1,6,14,1,0.15244
1,6,15,1,0.095301
1,6,16,1,0.16121
1,6,17,1,0.15894
1,6,18,1,0.13175
1,6,19,1,0.063972
1,6,19,2,0.12619
1,6,19,3,0.13085
1,6,19,4,0.11769
1,6,20,1,0.070774
1,6,20,2,0.14045
1,6,20,3,0.14385
1,6,20,4,0.12336
1,6,21,1,0.14557
1,6,22,1,0.077965
1,6,23,1,0.18389
1,6,24,1,0.10086
1,6,25,1,0.13581
1,6,25,2,0.1325
1,6,25,3,0.12919
1,6,25,4,0.094702
1,6,28,1,0.074905
1,6,28,2,0.17488
1,6,28,3,0.16756
1,6,28,4,0.23007
1,6,28,5,0.15106
1,6,28,6,0.11692
1,6,28,7,0.14462
1,6,28,8,0.086727
1,6,28,9,0.089457
1,6,28,10,0.066175
1,6,28,11,0.07061
1,6,28,12,0.059649
1,6,28,13,0.057948
1,6,29,1,0.11839
1,6,30,1,0.11882
1,6,31,1,0.093015
1,6,32,1,0.13878
1,6,33,1,0.14939
1,6,38,1,0.15795
1,6,38,2,0.16102
1,6,38,3,0.16959
1,6,38,4,0.20837
1,6,38,5,0.24799
1,6,38,6,0.15007
1,6,38,7,0.1198
1,6,38,8,0.1506
1,6,38,9,0.1009
1,6,38,10,0.11343
1,6,38,11,0.087138
1,6,38,12,0.097193
1,6,38,13,0.071509
1,6,38,14,0.083634
1,6,38,15,0.063598
1,6,38,16,0.07079
1,6,38,17,0.062707
1,6,38,18,0.06335
1,6,38,19,0.061133
1,6,38,20,0.058378
1,6,39,1,0.19493
1,6,39,2,0.16779
1,6,39,3,0.17299
1,6,39,4,0.23838
1,6,39,5,0.1481
1,6,39,6,0.12908
1,6,39,7,0.096054
1,6,39,8,0.077016
1,6,39,9,0.072532
1,6,39,10,0.066778
1,6,39,11,0.061876
1,6,39,12,0.057882
1,6,39,13,0.058198
1,6,40,1,0.099105
1,6,40,2,0.085697
1,6,40,3,0.072077
1,6,40,4,0.087114
1,6,40,5,0.079997
1,6,40,6,0.10521
1,6,40,7,0.11473
1,6,40,8,0.12436
1,6,40,9,0.11857
1,6,40,10,0.11092
1,6,40,11,0.11254
1,6,40,12,0.11216
1,6,40,13,0.14323
1,6,40,14,0.17049
1,6,40,15,0.17807
1,6,40,16,0.15784
1,6,40,17,0.14413
1,6,40,18,0.13477
1,6,40,19,0.13479
1,6,40,20,0.15261
1,6,40,21,0.14696
1,6,40,22,0.11872
1,6,40,23,0.13013
1,6,41,1,0.086721
1,6,41,2,0.086979
1,6,41,3,0.088872
1,6,41,4,0.094617
1,6,41,5,0.087157
1,6,41,6,0.08816
1,6,41,7,0.088759
1,6,41,8,0.09337
1,6,42,1,0.074459
1,6,42,2,0.078581
1,6,42,3,0.083563
1,6,42,4,0.087145
1,6,42,5,0.094118
1,6,42,6,0.066451
1,6,42,7,0.07069
1,6,42,8,0.077338
1,6,42,9,0.084844
1,6,42,10,0.092554
1,6,60,1,0.042778
1,6,60,2,0.042865
1,6,60,3,0.046039
1,6,60,4,0.049835
1,6,60,5,0.052756
1,6,60,6,0.078012
1,6,60,7,0.0634
1,6,60,8,0.06561
1,6,60,9,0.088304
1,6,60,10,0.089068
1,6,61,1,0.085285
1,6,61,2,0.083632
1,6,61,3,0.085182
1,6,61,4,0.11773
1,6,61,5,0.1331
1,6,61,6,0.12406
1,6,61,7,0.19252
1,6,61,8,0.15249
1,6,61,9,0.13999
1,6,61,10,0.1406
1,6,62,1,0.021568
1,6,62,2,0.020327
1,6,62,3,0.021409
1,6,62,4,0.026834
1,6,62,5,0.037475
1,6,62,6,0.06626
1,6,62,7,0.077443
1,6,62,8,0.12544
1,6,62,9,0.18221
1,6,62,10,0.15717
1,6,200,1,0.10622
1,6,201,1,0.10229
1,6,202,1,0.033757
1,6,202,2,0.071041
1,6,203,1,0.031746
1,6,204,1,0.102
1,6,204,2,0.11268
1,6,204,3,0.12219
1,6,204,4,0.10426
1,6,204,5,0.10939
1,6,204,6,0.11235
1,6,204,7,0.1344
1,6,204,8,0.12811
1,6,204,9,0.11145
1,6,204,10,0.11662
1,6,204,11,0.10991
1,6,204,12,0.12293
1,6,204,13,0.076393
1,6,204,14,0.088456
1,6,204,15,0.10257
1,6,204,16,0.094418
1,6,204,17,0.087291
1,6,204,18,0.072114
1,6,204,19,0.13471
1,6,204,20,0.10666
1,6,204,21,0.11201
1,6,204,22,0.098417
1,6,204,23,0.077329
1,6,204,24,0.10452
1,6,205,1,0.10169
1,6,206,1,0.074734
1,6,206,2,0.074427
1,6,206,3,0.075599
1,6,206,4,0.077972
1,6,206,5,0.07996
1,6,206,6,0.081367
1,6,206,7,0.080969
1,6,206,8,0.07826
1,6,206,9,0.079962
1,6,206,10,0.081044
1,6,206,11,0.076867
1,6,206,12,0.07323
1,6,207,1,0.056685
1,6,209,1,0.049942
1,6,209,2,0.046838
1,6,209,3,0.046411
1,6,209,4,0.045402
1,6,209,5,0.045251
1,6,209,6,0.048474
1,6,209,7,0.051885
1,6,209,8,0.04654
1,6,209,9,0.053153
1,6,209,10,0.045601
1,6,209,11,0.04538
1,6,209,12,0.048565
1,6,210,1,0.044673
1,6,210,2,0.048315
1,6,210,3,0.04612
1,6,210,4,0.052543
1,6,210,5,0.048315
1,6,210,6,0.047755
1,6,210,7,0.047044
1,6,210,8,0.044761
1,6,210,9,0.047994
1,6,210,10,0.049562
1,6,210,11,0.047579
1,6,210,12,0.046498
1,6,211,1,0.10169
1,6,211,2,0.088009
1,6,211,3,0.061247
1,6,212,1,0.11218
1,6,212,2,0.11093
1,6,212,3,0.059275
1,6,213,1,0.11615
1,6,213,2,0.078532
1,6,213,3,0.057731
1,6,214,1,0.1129
1,6,214,2,0.07152
1,6,214,3,0.043149
1,6,215,1,0.10114
1,6,215,2,0.060977
1,6,215,3,0.033238
1,6,216,1,0.055862
1,6,216,2,0.050411
1,6,216,3,0.049067
1,6,216,4,0.052329
1,6,216,5,0.042538
1,6,216,6,0.047306
1,6,217,1,0.04438
1,6,218,1,0.072097
1,6,218,2,0.065281
1,6,218,3,0.063773
1,6,218,4,0.061911
1,6,218,5,0.066636
1,6,218,6,0.065092
1,6,218,7,0.06499
1,6,218,8,0.066961
1,6,218,9,0.064149
1,6,218,10,0.068322
1,6,218,11,0.068157
1,6,218,12,0.067119
1,6,401,1,0.050829
1,6,402,1,0.063305
1,6,405,1,0.035888
1,6,406,1,0.022199
1,6,407,1,0.10212
1,6,410,1,0.068162
1,6,410,2,0.07704
1,6,410,3,0.079656
1,6,410,4,0.076285
1,6,410,5,0.06265
1,6,410,6,0.076792
1,6,410,7,0.085116
1,6,418,1,0.068765
1,6,420,1,0.090769
1,6,421,1,NaN
1,6,422,1,0.066612
1,6,425,1,0.046137
1,6,427,1,0.065039
1,6,427,2,0.060245
1,6,427,3,0.052433
1,6,427,4,0.052712
1,6,427,5,0.05321
1,7,1,8,0.3374
1,7,1,9,0.13571
1,7,1,10,NaN
1,7,2,1,0.063906
1,7,2,2,0.055996
1,7,3,1,0.1272
1,7,3,2,0.10289
1,7,4,1,0.10618
1,7,6,1,0.060352
1,7,7,1,0.092077
1,7,10,1,0.12051
1,7,10,2,0.12037
1,7,14,1,0.14341
1,7,15,1,0.089165
1,7,16,1,0.13914
1,7,17,1,0.14633
1,7,18,1,0.11785
1,7,19,1,0.069932
1,7,19,2,0.12374
1,7,19,3,0.11694
1,7,19,4,0.1077
1,7,20,1,0.076747
1,7,20,2,0.13133
1,7,20,3,0.12239
1,7,20,4,0.11971
1,7,21,1,0.14984
1,7,22,1,0.071528
1,7,23,1,0.18651
1,7,24,1,0.095463
1,7,25,1,0.12355
1,7,25,2,0.12436
1,7,25,3,0.1048
1,7,25,4,0.090974
1,7,28,1,0.073132
1,7,28,2,0.18429
1,7,28,3,0.1453
1,7,28,4,0.17255
1,7,28,5,0.19448
1,7,28,6,0.12914
1,7,28,7,0.13449
1,7,28,8,0.082826
1,7,28,9,0.075414
1,7,28,10,0.0757
1,7,28,11,0.066942
1,7,28,12,0.061824
1,7,28,13,0.059312
1,7,29,1,0.11284
1,7,30,1,0.1163
1,7,31,1,0.085889
1,7,32,1,0.1135
1,7,33,1,0.1487
1,7,38,1,0.14522
1,7,38,2,0.15167
1,7,38,3,0.14834
1,7,38,4,0.17415
1,7,38,5,0.21281
1,7,38,6,0.15926
1,7,38,7,0.12968
1,7,38,8,0.16878
1,7,38,9,0.088726
1,7,38,10,0.08785
1,7,38,11,0.1104
1,7,38,12,0.077589
1,7,38,13,0.10219
1,7,38,14,0.073221
1,7,38,15,0.081131
1,7,38,16,0.065762
1,7,38,17,0.072519
1,7,38,18,0.063034
1,7,38,19,0.065631
1,7,38,20,0.056143
1,7,39,1,0.17885
1,7,39,2,0.16579
1,7,39,3,0.16957
1,7,39,4,0.1801
1,7,39,5,0.1346
1,7,39,6,0.098694
1,7,39,7,0.13791
1,7,39,8,0.092016
1,7,39,9,0.089869
1,7,39,10,0.070346
1,7,39,11,0.062366
1,7,39,12,0.058019
1,7,39,13,0.056091
1,7,40,1,0.093278
1,7,40,2,0.077925
1,7,40,3,0.072131
1,7,40,4,0.08369
1,7,40,5,0.084477
1,7,40,6,0.093644
1,7,40,7,0.098942
1,7,40,8,0.10314
1,7,40,9,0.098695
1,7,40,10,0.10027
1,7,40,11,0.12001
1,7,40,12,0.13261
1,7,40,13,0.16781
1,7,40,14,0.18059
1,7,40,15,0.17427
1,7,40,16,0.14066
1,7,40,17,0.12569
1,7,40,18,0.13027
1,7,40,19,0.15403
1,7,40,20,0.13817
1,7,40,21,0.11001
1,7,40,22,0.11961
1,7,40,23,0.10343
1,7,41,1,0.085409
1,7,41,2,0.087412
1,7,41,3,0.091874
1,7,41,4,0.096538
1,7,41,5,0.081536
1,7,41,6,0.084516
1,7,41,7,0.089991
1,7,41,8,0.093361
1,7,42,1,0.070592
1,7,42,2,0.075243
1,7,42,3,0.081088
1,7,42,4,0.087023
1,7,42,5,0.098247
1,7,42,6,0.064396
1,7,42,7,0.068766
1,7,42,8,0.075562
1,7,42,9,0.084563
1,7,42,10,0.09535
1,7,60,1,0.041619
1,7,60,2,0.040172
1,7,60,3,0.046872
1,7,60,4,0.050787
1,7,60,5,0.056729
1,7,60,6,0.076353
1,7,60,7,0.065691
1,7,60,8,0.058872
1,7,60,9,0.067476
1,7,60,10,0.085204
1,7,61,1,0.083297
1,7,61,2,0.074751
1,7,61,3,0.082428
1,7,61,4,0.10385
